id,title,ministry,description,category,type,state,benefits,eligibility,documents_required,amount,short_benefits,interest_rate,tenure_max,collateral_required,moratorium_months,interest_subvention,lending_partners,subsidy_percentage,subsidy_max_amount,dbt_status,vendor_empanelled,gender,age_min,age_max,income_limit,caste,residence,deadline,status,application_url,tags,applications_count,created_by,created_at,updated_at
0bbd9b7d-5859-4ad0-97d7-394d7766f955,Sukanya Samriddhi Yojana (SSY) - Detailed,Ministry of Finance / Department of Economic Affairs,"Sukanya Samriddhi Yojana is a small savings scheme for the girl child that offers high interest rate, tax benefits under Section 80C and partial withdrawal for education or marriage. It encourages parents to save for the future of their girl child.",Finance,Scheme,Central,"[""High interest rate (compounded annually)"",""Tax benefits under Section 80C on deposit and interest"",""Partial withdrawal allowed for higher education or marriage"",""Account matures after 21 years or on marriage after 18 years"",""Account can be opened in post office or authorised banks""]","[""Girl child below 10 years of age"",""Only one account per girl child (maximum two girls in a family with exceptions for twins)"",""Account opened by parent or legal guardian"",""Who is NOT eligible: Boy child and girl child above 10 years at the time of opening""]","[""Birth certificate of girl child"",""Aadhaar of child and parent/guardian"",""Identity and address proof of guardian"",""Passport size photographs""]",150000,High Interest + Tax Benefit Savings for Girl Child,,,,,,,,,,,Female,0,10,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.indiapost.gov.in/ or authorised banks,"[""sukanya samriddhi"",""ssy"",""girl child"",""savings"",""tax benefit""]",0,,2026-08-16T18:08:39.521902,2026-08-16T18:08:39.521964
4b48ba1d-c6e9-4236-9e82-9dca50b9e9f8,Public Provident Fund (PPF) - Detailed,Ministry of Finance,"Public Provident Fund is a long-term, government-backed savings-cum-tax-saving scheme with EEE tax status. Deposits qualify for deduction under Section 80C, interest is tax-free, and the maturity amount is also exempt. The tenure is 15 years, extendable in blocks of 5 years.",Finance,Scheme,Central,"[""Tax deduction under Section 80C on deposits (up to Rs 1.5 lakh)"",""Tax-free interest and tax-free maturity"",""Government-backed safety"",""Partial withdrawal and loan facility after prescribed lock-in"",""15-year tenure with extension option""]","[""Any Indian resident individual (one account per person)"",""Account can be opened for a minor by a guardian"",""Who is NOT eligible: HUFs and NRIs for new accounts in standard form""]","[""Aadhaar Card"",""PAN Card"",""Identity and address proof"",""Passport size photograph""]",150000,Tax-Free Long-Term Savings with 80C Benefit (up to Rs 1.5 Lakh/year),,,,,,,,,,,All,0,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.indiapost.gov.in/ or any authorised bank,"[""ppf"",""public provident fund"",""tax saving"",""80c"",""long term""]",0,,2026-08-16T18:08:39.522039,2026-08-16T18:08:39.522041
ecee7c5c-3e42-4e19-b8c0-31d9e4adef71,National Savings Certificate (NSC) - Detailed,Ministry of Finance / India Post,"National Savings Certificate is a fixed-income, government-backed savings instrument available at post offices. It offers fixed interest rate, tax benefit under Section 80C and is suitable for small and medium savers seeking safety.",Finance,Scheme,Central,"[""Fixed interest rate compounded annually but payable at maturity"",""Tax deduction under Section 80C"",""Government-backed safety"",""Available in different denominations"",""5-year maturity period""]","[""Any Indian individual (single or joint)"",""Trusts and other eligible entities as per rules"",""Who is NOT eligible: NRIs in most cases for new investments""]","[""Aadhaar Card"",""PAN Card"",""Identity and address proof"",""Photograph""]",150000,5-Year Government Savings Certificate with 80C Benefit,,,,,,,,,,,All,0,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.indiapost.gov.in/,"[""nsc"",""national savings certificate"",""post office"",""tax saving"",""80c""]",0,,2026-08-16T18:08:39.522064,2026-08-16T18:08:39.522065
d1631c4b-d924-4d11-ac5f-1f2b208ef044,Senior Citizens Savings Scheme (SCSS) - Detailed,Ministry of Finance / India Post,"Senior Citizens Savings Scheme is a government-backed savings scheme for individuals aged 60 years and above (and certain early retirees). It offers higher interest rate and quarterly interest payout, making it suitable for regular income needs of senior citizens.",Finance,Scheme,Central,"[""Higher interest rate than most small savings schemes"",""Quarterly interest payout"",""Tax benefit under Section 80C on deposit"",""5-year tenure (extendable by 3 years)"",""Government-backed safety""]","[""Individual aged 60 years or above"",""Early retirees under certain conditions (55+ or 50+ for defence) as per rules"",""Who is NOT eligible: Persons below the prescribed age without early retirement eligibility""]","[""Aadhaar Card"",""Age proof"",""PAN Card"",""Identity and address proof"",""Photograph""]",3000000,High Interest Quarterly Payout Scheme for Senior Citizens,,,,,,,,,,,All,60,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.indiapost.gov.in/ or authorised banks,"[""scss"",""senior citizens"",""quarterly interest"",""pension alternative"",""80c""]",0,,2026-08-16T18:08:39.522082,2026-08-16T18:08:39.522083
a110fcea-f641-49ae-9dbf-ffed6930f8d9,Kisan Vikas Patra (KVP) - Detailed,Ministry of Finance / India Post,Kisan Vikas Patra is a small savings instrument that doubles the invested amount in a predetermined period at the prevailing interest rate. It is available at post offices and authorised banks and is popular among small savers seeking guaranteed doubling.,Finance,Scheme,Central,"[""Amount doubles in a fixed period (as per current rate)"",""Government-backed safety"",""Can be transferred and pledged as security"",""Available in multiple denominations"",""No upper investment limit in most cases""]","[""Any adult individual (single or joint)"",""Trusts as per rules"",""Who is NOT eligible: NRIs for new investments in standard form""]","[""Aadhaar Card"",""PAN Card"",""Identity and address proof"",""Photograph""]",,Doubling of Investment in Fixed Period (Government Backed),,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.indiapost.gov.in/,"[""kvp"",""kisan vikas patra"",""doubling scheme"",""post office"",""small savings""]",0,,2026-08-16T18:08:39.522120,2026-08-16T18:08:39.522123
64a488ec-987c-434c-af5e-685f066d6b87,National Pension System (NPS) - All Citizen Model - Detailed,Ministry of Finance / PFRDA,"National Pension System is a voluntary, long-term retirement savings scheme open to all Indian citizens. It offers market-linked returns with a mix of equity, corporate bonds and government securities, and provides tax benefits under Section 80C and 80CCD.",Finance,Scheme,Central,"[""Market-linked returns with choice of funds"",""Tax benefits under 80C and additional 80CCD(1B)"",""Partial withdrawal for specific needs"",""Annuity purchase at retirement for regular pension"",""Low-cost and transparent structure"",""Portable across jobs and locations""]","[""Any Indian citizen aged 18 to 70 years (for All Citizen model)"",""Must have KYC compliant account"",""Who is NOT eligible: Persons outside the age criteria for new accounts""]","[""Aadhaar Card"",""PAN Card"",""Bank Account details"",""Photograph and signature/thumb impression""]",,Voluntary Market-Linked Retirement Savings with Tax Benefits,,,,,,,,,,,All,18,70,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.npscra.nsdl.co.in/ or https://enps.nsdl.com/,"[""nps"",""national pension system"",""retirement"",""80ccd"",""pfrda""]",0,,2026-08-16T18:08:39.522165,2026-08-16T18:08:39.522167
28f913a3-d02d-4d5d-bde1-cb80021bf27a,Sovereign Gold Bond Scheme (SGB) - Detailed,Ministry of Finance / RBI,"Sovereign Gold Bonds are government securities denominated in grams of gold. They offer an alternative to physical gold with interest payout, capital gains treatment benefits on redemption, and elimination of storage and purity risks.",Finance,Scheme,Central,"[""Interest of 2.5% per annum on the nominal amount (payable semi-annually)"",""Redemption linked to gold price"",""No storage or purity risk"",""Capital gains tax exemption on redemption for individual investors if held till maturity in many cases"",""Tradable on exchanges and eligible as collateral""]","[""Resident individuals, HUFs, trusts, universities and charitable institutions"",""Minimum 1 gram investment"",""Who is NOT eligible: NRIs for primary issuance in standard form (can hold secondary)""]","[""Aadhaar / PAN"",""Bank Account details"",""Demat account if opting for demat form"",""KYC documents""]",,Government Gold Bonds with 2.5% Interest + Gold Price Linked Returns,,,,,,,,,,,All,0,,,"[""General"",""OBC"",""SC"",""ST""]",Both,As per RBI tranche notification,Active,https://www.rbi.org.in/ or through banks / Stock Holding / Post Office,"[""sovereign gold bond"",""sgb"",""gold"",""rbi"",""interest + gold returns""]",0,,2026-08-16T18:08:39.522248,2026-08-16T18:08:39.522250
2b3f162d-0cfe-49a7-ac74-a893f9e6402c,Mahila Samman Savings Certificate (MSSC) - Detailed,Ministry of Finance / Department of Economic Affairs,Mahila Samman Savings Certificate is a short-term small savings scheme for women and girls offering attractive interest rate and flexibility of partial withdrawal. It was introduced to encourage savings among women.,Finance,Scheme,Central,"[""Attractive fixed interest rate for the tenure"",""Partial withdrawal facility after a lock-in period"",""Account can be opened in the name of a woman or a girl child"",""Available at post offices and authorised banks""]","[""Woman or girl child (guardian can open for minor girl)"",""As per the specific scheme notification period"",""Who is NOT eligible: Male account holders for this specific scheme""]","[""Aadhaar Card"",""Identity and address proof"",""Age proof for minor"",""Passport size photograph""]",200000,Special High-Interest Savings Scheme for Women,,,,,,,,,,,Female,0,,,"[""General"",""OBC"",""SC"",""ST""]",Both,As per scheme notification,Active,https://www.indiapost.gov.in/ or authorised banks,"[""mahila samman"",""mssc"",""women savings"",""small savings"",""post office""]",0,,2026-08-16T18:08:39.522271,2026-08-16T18:08:39.522272
f32a1715-19ee-456c-b37e-1a031fb37f31,Monthly Income Scheme (MIS) - Post Office - Detailed,Ministry of Finance / India Post,Post Office Monthly Income Scheme provides a regular monthly income to investors through interest payouts on a lump-sum deposit. It is popular among retirees and those seeking predictable income with government safety.,Finance,Scheme,Central,"[""Regular monthly interest income"",""Government-backed safety"",""Fixed tenure (typically 5 years)"",""Capital repayment at maturity"",""Suitable for retirees and income-seeking investors""]","[""Any individual (single or joint accounts permitted as per rules)"",""Who is NOT eligible: NRIs and certain entities restricted under small savings rules""]","[""Aadhaar Card"",""PAN Card"",""Identity and address proof"",""Photograph""]",900000,Monthly Interest Income with Government Safety,,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.indiapost.gov.in/,"[""mis"",""monthly income scheme"",""post office"",""regular income"",""retiree""]",0,,2026-08-16T18:08:39.522332,2026-08-16T18:08:39.522334
58037f7d-cbc0-40d8-87eb-966e1e4c4a88,Employees' Provident Fund (EPF) / EPFO - Detailed,Ministry of Labour and Employment / EPFO,"Employees' Provident Fund is a mandatory savings-cum-retirement scheme for organised sector employees. Both employee and employer contribute a percentage of wages. It provides lump-sum accumulation at retirement, partial withdrawals for specific needs and pension benefits under EPS.",Finance,Scheme,Central,"[""Accumulated savings with interest at retirement or exit"",""Partial withdrawals for housing, education, marriage, medical needs"",""Pension under Employees' Pension Scheme (EPS)"",""Insurance cover under EDLI in many cases"",""Portable across jobs with UAN""]","[""Employees of covered establishments (generally 20 or more employees)"",""Wage ceiling and contribution rules as per EPFO"",""Who is NOT eligible: Unorganised sector workers not under EPFO coverage""]","[""UAN / Aadhaar seeding"",""Bank Account details"",""KYC documents"",""Employer registration""]",,Mandatory Retirement Savings + Pension for Organised Sector Employees,,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.epfindia.gov.in/,"[""epf"",""epfo"",""provident fund"",""eps"",""organised sector""]",0,,2026-08-16T18:08:39.522355,2026-08-16T18:08:39.522356
32136e82-f91a-4a5f-8ada-ac15baf43309,Employees' State Insurance (ESI) Scheme - Detailed,Ministry of Labour and Employment / ESIC,"ESI Scheme provides comprehensive social security to workers in the organised sector in the form of medical care and cash benefits during sickness, maternity, disablement and death due to employment injury, covering the worker and dependents.",Healthcare,Scheme,Central,"[""Full medical care for insured person and family"",""Sickness benefit (cash compensation)"",""Maternity benefit"",""Disablement and dependent benefits"",""Funeral expenses and other related supports""]","[""Employees of covered factories and establishments drawing wages up to the prescribed ceiling"",""Contribution by employer and employee"",""Who is NOT eligible: Employees above the wage ceiling and unorganised workers""]","[""ESIC registration / IP number"",""Aadhaar Card"",""Employer contribution records"",""Bank Account for cash benefits""]",,Comprehensive Medical + Cash Benefits for Organised Sector Workers,,,,,,,,,,,All,18,,,"[""General"",""OBC"",""SC"",""ST""]",Both,Ongoing,Active,https://www.esic.gov.in/,"[""esi"",""esic"",""medical care"",""sickness benefit"",""maternity""]",0,,2026-08-16T18:09:55.770852,2026-08-16T18:09:55.770920
